temperature,loading,fug_CO2,fug_H2O,act_coeff_CO2,Henry_CO2,x_CO2,Pressure
40.0,0.01,1.988615918434243e-05,6.439135124695414,1.1246060324137857,0.017682778334080242,7.578132366484091e-11,6.446255668763429
40.0,0.04413793103448276,0.0003035704805543902,6.436055519080608,1.134106429887973,0.2676737143482881,1.1471426039709438e-09,6.443052300890599
40.0,0.07827586206896552,0.0009210224080865597,6.43475928090431,1.143505744611335,0.8054374999223157,3.4517833521543204e-09,6.441954384883389
40.0,0.11241379310344828,0.001966887174021778,6.434538955793697,1.1525814936485173,1.7065059476146556,7.313402741859843e-09,6.442348791408133
40.0,0.14655172413793105,0.003618166548370606,6.435147140402306,1.1611537737914506,3.116009808551376,1.3353973192637052e-08,6.444165399915545
40.0,0.1806896551724138,0.006169839479431548,6.436439905071713,1.169006190533312,5.277850134067132,2.2618757171966165e-08,6.447555754422118
40.0,0.21482758620689657,0.010118544935777308,6.438303448484829,1.1758451116969406,8.605338267022738,3.687904197734836e-08,6.452903374035997
40.0,0.24896551724137933,0.01633178282787891,6.44062230207853,1.1812477714979406,13.825873979993691,5.9252172437624e-08,6.460961223530193
40.0,0.2831034482758621,0.026404828851096376,6.443254282924898,1.1845784686900087,22.290485222390306,9.552811460791159e-08,6.473183723407645
40.0,0.31724137931034485,0.04346876073993317,6.4459941356160035,1.1848427761003146,36.68736613561705,1.572273946439385e-07,6.492498715896017
40.0,0.3513793103448276,0.07418888370232433,6.448509488612221,1.1804222307738637,62.84944638300096,2.693476188256474e-07,6.525242408127762
40.0,0.38551724137931037,0.13425424474467848,6.450205458786509,1.1685860291696932,114.8860600704504,4.923557564479308e-07,6.586514629489286
40.0,0.41965517241379313,0.2653682746631725,6.449924023072374,1.1446422588738985,231.83511931862654,9.935527032028296e-07,6.716871120089096
40.0,0.4537931034482759,0.5944173448881694,6.445285828227569,1.1008936816989443,539.940736121621,2.3139702885379926e-06,7.040837933577557
40.0,0.48793103448275865,1.5538631343354765,6.431587836404979,1.0275636533970625,1512.181877199043,6.480607408580513e-06,7.9862049775551185
40.0,0.5220689655172415,4.64842653279378,6.401615487287774,0.9215387155549961,5044.201024147171,2.161743042973578e-05,11.050512089875117
40.0,0.5562068965517242,14.553006660321325,6.3495428359643045,0.7978827752187122,18239.52980603212,7.816733805125359e-05,20.90283847841922
40.0,0.5903448275862069,42.851911313138984,6.27634084420149,0.6808714478710591,62936.86047069213,0.0002697222406835386,49.128436877202034
40.0,0.6244827586206897,108.40610166366487,6.190569783316266,0.587462959368664,184532.65850185172,0.0007908332534888251,114.59679895388452
40.0,0.6586206896551725,223.3664503297479,6.103747837404858,0.5226168607565884,427400.0077348863,0.0018316656867257857,229.4702949625217
40.0,0.6927586206896552,381.19731143857064,6.022695523134514,0.48110001809432923,792345.244443182,0.0033956751755305804,387.2200868615893
40.0,0.7268965517241379,568.300147978543,5.948452086267599,0.4549122065109913,1249252.3608834227,0.005353796542069106,574.2486699820535
40.0,0.7610344827586207,774.8040663922351,5.8799508656400725,0.4381489175709582,1768357.8238368137,0.007578475173505684,780.6840807656399
40.0,0.7951724137931035,995.0999242604862,5.816024116184958,0.42724072555774084,2329131.7159932125,0.00998172804595691,1000.916007451536
40.0,0.8293103448275863,1225.9744783070266,5.7558113923240635,0.4200790682750901,2918437.434507433,0.01250725692770493,1231.7303455103345
40.0,0.863448275862069,1465.343305870509,5.698727552498309,0.41537471469802895,3527762.413116049,0.015118580360517367,1471.0420866994955
40.0,0.8975862068965518,1711.6151428720445,5.6443775306835295,0.4123002933974804,4151379.8808334884,0.017791155691796713,1717.2595716175206
40.0,0.9317241379310346,1963.3912316047017,5.592490415346893,0.4102987688803117,4785272.051784885,0.020507764296389907,1968.983771486899
40.0,0.9658620689655173,2219.320933475852,5.542876885258158,0.40897833363001784,5426500.014750318,0.023255811174904238,2224.863858290025
40.0,1.0,2478.0305867337956,5.4954025701738685,0.40805228631101687,6072826.13004414,0.02602570669758473,2483.5260358342616
60.0,0.01,0.00014608095534794657,17.443722797870258,1.0990754575948622,0.13291258060444697,3.8896816981757934e-10,17.478731226766367
60.0,0.04413793103448276,0.002212387293317321,17.429906013776925,1.1070018148602028,1.9985398972419135,5.8487195313066635e-09,17.46506623858974
60.0,0.07827586206896552,0.006697612491149308,17.420575004491653,1.1147559908664109,6.008142181809482,1.758280561429444e-08,17.458239688938782
60.0,0.11241379310344828,0.014287665226631576,17.413783689083463,1.122077911067735,12.733220292195103,3.726372154099521e-08,17.456990316644905
60.0,0.14655172413793105,0.026257336953734417,17.4088556991954,1.128742659153615,23.262465311113004,6.807751769139764e-08,17.46191854663636
60.0,0.1806896551724138,0.04471446572266213,17.405384405538893,1.1344776903329084,39.414142828618196,1.1534534151136144e-07,17.47472879735954
60.0,0.21482758620689657,0.07317322730511783,17.403023569501723,1.1389184549716798,64.24799509192022,1.8802151723865408e-07,17.49859339014647
60.0,0.24896551724137933,0.117691852655945,17.401390913723677,1.1415532247469977,103.09799850289858,3.017159068551429e-07,17.539194311509874
60.0,0.2831034482758621,0.1892084400655792,17.39998553881856,1.1416389995659455,165.73403688689402,4.850200388195418e-07,17.606977363077156
60.0,0.31724137931034485,0.3086306235075227,17.398067867642915,1.138067010694291,271.188445502202,7.936319710516299e-07,17.722123526227044
60.0,0.3513793103448276,0.5187501882691695,17.39445843361473,1.1291461175549335,459.4181215381383,1.3444854136685162e-06,17.926265391752455
60.0,0.38551724137931037,0.9144301430844632,17.387158312411557,1.1122741858997436,822.1265535752411,2.405950282872594e-06,18.312300036801474
60.0,0.41965517241379313,1.7254324200665598,17.372643421721556,1.0835426042419845,1592.3992405205177,4.66015041907512e-06,19.106519786435232
60.0,0.4537931034482759,3.55817111691117,17.344698316636734,1.0376895341224859,3428.936112302713,1.003476870254348e-05,20.90921010637158
60.0,0.48793103448275865,8.105627036089668,17.29328222814507,0.9697799452212245,8358.212681167197,2.4460278137364776e-05,25.403430548275065
60.0,0.5220689655172415,20.024814913899526,17.205888092107198,0.8801619889838961,22751.283473417425,6.658154595607957e-05,37.233801463177855
60.0,0.5562068965517242,50.661471515615055,17.074381568662865,0.778995551040587,65034.352825174865,0.0001903227902026953,67.73795712104243
60.0,0.5903448275862069,121.12611819160158,16.903524103756446,0.6824817819213301,177478.90332047548,0.0005193913464914453,138.03111372907915
60.0,0.6244827586206897,254.22804217705738,16.71170549224315,0.6036716389870399,421136.3028477728,0.0012324538145109141,270.94084193368843
60.0,0.6586206896551725,454.5066682526061,16.5194756989466,0.5464023307912298,831816.8547971746,0.0024343089131402124,471.02701900877685
60.0,0.6927586206896552,706.6234428531249,16.337687329604037,0.5068997560596392,1394010.2247158848,0.004079565706638522,722.9618744347114
60.0,0.7268965517241379,992.4138022000121,16.168370447800314,0.47962370747067024,2069150.8504314288,0.006055362221609538,1008.5828339367212
60.0,0.7610344827586207,1299.3579249954544,16.010284460225943,0.4603132393403737,2822768.9624079177,0.008260822806482621,1315.3688144006974
60.0,0.7951724137931035,1619.9532947473022,15.861762617119942,0.44620286873317144,3630530.882391147,0.010624735042896594,1635.8156215633521
60.0,0.8293103448275863,1949.5703172642798,15.72145555981997,0.43554537361700973,4476158.938560108,0.013099462385173725,1965.2923058922172
60.0,0.863448275862069,2285.0114686191505,15.588393721520793,0.42721258753939056,5348652.018378237,0.015652810118638817,2300.6003704502573
60.0,0.8975862068965518,2623.743472890576,15.461907158409845,0.42044882183814397,6240339.695613685,0.01826233076962493,2639.2058672735416
60.0,0.9317241379310346,2963.50736577987,15.341541186203756,0.4147275611164301,7145672.589982266,0.020911784097494605,2978.849376031722
60.0,0.9658620689655173,3302.1154631667946,15.226995352705439,0.40966758629070044,8060475.306493033,0.02358895082442999,3317.342911246871
60.0,1.0,3637.340212451205,15.118083019433408,0.4049823905566363,8981477.459925575,0.02628426018032041,3652.4587330463505
80.0,0.01,0.0009208785252713607,41.562281628591414,1.0773263756109122,0.8547813792725203,1.896953764847994e-09,41.699055014936306
80.0,0.04413793103448276,0.013907344469133135,41.52044103198657,1.0819175825668226,12.854347404298862,2.8526712554268985e-08,41.66295724776763
80.0,0.07827586206896552,0.04220321653060815,41.487268480214325,1.0862010363150572,38.85396452371542,8.622576025844157e-08,41.65056886979421
80.0,0.11241379310344828,0.09029145385343773,41.45817107705582,1.0898625413565126,82.84664389057285,1.8385549433352697e-07,41.661778589315794
80.0,0.14655172413793105,0.16632728795940244,41.431595792227355,1.0926180893308777,152.22820268449127,3.378289106439741e-07,41.70320045293436
80.0,0.1806896551724138,0.28360448444361586,41.406566710720746,1.094129083369068,259.2056904020266,5.752362208645917e-07,41.787170073137574
80.0,0.21482758620689657,0.46393920104448577,41.38216147983567,1.093958620317707,424.0920930900922,9.411565484898472e-07,41.93460516157518
80.0,0.24896551724137933,0.7441799510211781,41.35725838049542,1.0915217467041272,681.7820655138069,1.5130290473605724e-06,42.181264891410265
80.0,0.2831034482758621,1.1890201402471525,41.33031178003012,1.0860179674380144,1094.843893837343,2.4297069364135515e-06,42.590341956208
80.0,0.31724137931034485,1.9173533524105548,41.29904171996084,1.0763393958630503,1781.365022761382,3.953253040410926e-06,43.278514364089354
80.0,0.3513793103448276,3.159267193160285,41.25996901559194,1.0609549115343746,2977.758205192046,6.608320881947002e-06,44.47248477446132
80.0,0.38551724137931037,5.3854133475816885,41.20768301485803,1.0378012824405092,5189.252931849602,1.1516129298696635e-05,46.63763346918788
80.0,0.41965517241379313,9.61203023359145,41.133809678483075,1.00429762923266,9570.898062296117,2.1239993701899138e-05,50.78202713835738
80.0,0.4537931034482759,18.127041330565465,41.0259710618811,0.9577818724435081,18926.064328529705,4.200122961536058e-05,59.18148726984208
80.0,0.48793103448275865,36.13132785190351,40.86805073171338,0.8968297632861916,40287.83313291251,8.940783993690705e-05,77.02110415707583
80.0,0.5220689655172415,74.83366706284221,40.6444449495727,0.823454294463082,90877.74217224297,0.00020167832305991327,115.49433778893399
80.0,0.5562068965517242,154.760422197612,40.34985552118848,0.7445694787999588,207852.22414306217,0.0004612712310787307,195.1223761618312
80.0,0.5903448275862069,302.30894039490715,39.998915092394185,0.6701514720414921,451105.38886675733,0.0010011051790602848,342.3170978510662
80.0,0.6244827586206897,532.8868103787504,39.62236792366832,0.6080921669173303,876325.7272004888,0.001944765559657957,572.5165617205066
80.0,0.6586206896551725,838.0477635190937,39.24854227124511,0.5604596673908462,1495286.4805071987,0.0033183798659003204,877.3025033427095
80.0,0.6927586206896552,1195.858111126459,38.89176041091197,0.5249806774174165,2277908.8118239874,0.005055196335988841,1234.7552946730923
80.0,0.7268965517241379,1586.0616590775733,38.55567945377456,0.4983536439624067,3182602.7125372393,0.0070629173072313325,1624.6222311546728
80.0,0.7610344827586207,1994.7052907638315,38.23962638845206,0.47785738928411414,4174269.0089027015,0.009263649751782614,2032.9494261851241
80.0,0.7951724137931035,2412.8111280540097,37.9419303291549,0.46156963893374103,5227404.327606505,0.01160079589950263,2450.7572753488134
80.0,0.8293103448275863,2834.352882602231,37.661042274748084,0.4481793457821786,6324148.824073133,0.014034720704251323,2872.0179087355714
80.0,0.863448275862069,3254.86691518047,37.39579404012602,0.4367848155941639,7451877.4439373175,0.016537406306737012,3292.2664989607706
80.0,0.8975862068965518,3670.6571820229847,37.1453967823904,0.4267500816729147,8601421.158804564,0.019088504553204013,3707.806200603738
80.0,0.9317241379310346,4078.3560492852066,36.90938110246635,0.4176123407324812,9765889.681640815,0.021672724333846843,4115.268901840492
80.0,0.9658620689655173,4474.671763092559,36.687544364849096,0.4090231720296498,10939897.954652293,0.024278114983965104,4511.362640177745
80.0,1.0,4856.231543465601,36.479916612497746,0.40071054431884445,12119051.051477969,0.026894923165092437,4892.714661341875
100.0,0.01,0.004905496211577593,89.08539818360371,1.058271187656682,4.635386722036512,8.483972695985532e-09,89.5293925036484
100.0,0.04413793103448276,0.07446441347022754,88.98679365480496,1.0573976165919075,70.42233905371698,1.2889133907185237e-07,89.47718171603299
100.0,0.07827586206896552,0.22813839348624648,88.89841175104637,1.056050551562865,216.0298038276871,3.9539116520314596e-07,89.51852368717888
100.0,0.11241379310344828,0.4925692880979827,88.81086015439335,1.0538580950477217,467.39621815561213,8.554575898031999e-07,89.67067181998492
100.0,0.14655172413793105,0.9143258901003717,88.72121131140275,1.0504826756919485,870.386453063692,1.5930353486243365e-06,89.97732007209848
100.0,0.1806896551724138,1.5676206267984445,88.62756364022762,1.0455390319106619,1499.3420417157538,2.7441889332312454e-06,90.510856730998
100.0,0.21482758620689657,2.5713790902626332,88.52789091258994,1.038559269527926,2475.909816328004,4.531563931783614e-06,91.38828417399522
100.0,0.24896551724137933,4.120548099035164,88.41949780232805,1.0289611811314496,4004.5709931488323,7.329414567180689e-06,92.80198975146702
100.0,0.2831034482758621,6.544031127095618,88.29857233433586,1.0160153173646143,6440.87841516978,1.1788495737083951e-05,95.07724516773841
100.0,0.31724137931034485,10.414571971223173,88.15964861022033,0.9988163870800669,10426.913400639192,1.9083984551684565e-05,98.781570141992
100.0,0.3513793103448276,16.762159921399817,87.99496434153093,0.9762755954749563,17169.495989751802,3.1424678007640024e-05,104.93751643836751
100.0,0.38551724137931037,27.493716491480914,87.79373586348648,0.9471744029723759,29027.08984237907,5.3127182786265746e-05,115.441653539966
100.0,0.41965517241379313,46.20901699565399,87.54168246069754,0.9103548606787247,50759.34560419919,9.290290713498899e-05,133.8800315455434
100.0,0.4537931034482759,79.68941846808944,87.22163622529645,0.8651526905546505,92110.23595962055,0.00016858587508721996,167.0175097515916
100.0,0.48793103448275865,140.1517837501009,86.81687815845595,0.8121288889048176,172573.32630920215,0.0003158544208409501,227.0549513545173
100.0,0.5220689655172415,247.0474046577071,86.31878949741088,0.7538731559542874,327704.20687679626,0.0005997845940847121,333.4356508234681
100.0,0.5562068965517242,424.11562469623107,85.73687952908796,0.6950897837782909,610159.4852838593,0.001116751788741926,509.90876938326613
100.0,0.5903448275862069,687.6889319524162,85.10148942292177,0.6410291914165863,1072788.792087172,0.001963484681301457,772.8369515465474
100.0,0.6244827586206897,1034.8130442844385,84.45087277207014,0.59500814178944,1739157.788954484,0.003183114609479219,1119.3035351086385
100.0,0.6586206896551725,1446.1586710894799,83.81411037995396,0.5574986924301572,2594012.668954651,0.0047477231083716395,1530.007520093103
100.0,0.6927586206896552,1898.5718448798866,83.20614979412517,0.5272303688957198,3601028.993941361,0.0065908269350671254,1981.8092127497378
100.0,0.7268965517241379,2372.99713260001,82.63236196368996,0.5025101660943773,4722286.816689662,0.008643022646836659,2455.6580777607865
100.0,0.7610344827586207,2855.731321203362,82.09373395558036,0.481848826816883,5926612.585255137,0.01084725447263184,2937.8515828913723
100.0,0.7951724137931035,3337.0621991504026,81.5898084738538,0.46409594450589015,7190457.573817583,0.013160422071776869,3418.676864596821
100.0,0.8293103448275863,3809.756816149479,81.1199415568316,0.448396857552453,8496394.994703587,0.015550629855043534,3890.900203085576
100.0,0.863448275862069,4267.974428161866,80.6837758303196,0.43411790375190557,9831371.595770385,0.017993986949584796,4348.6804137809195
100.0,0.8975862068965518,4706.585133050542,80.28140246373468,0.42078166990625004,11185337.83588807,0.02047210006101855,4786.88762879779
100.0,0.9317241379310346,5120.748745767548,79.91341477494,0.40801910913519224,12550266.96328296,0.022970278129683778,5200.682216087791
100.0,0.9658620689655173,5505.6365550344,79.5809520804976,0.3955355329734801,13919448.686809998,0.025476239563931143,5585.236574093622
100.0,1.0,5856.2264576095895,79.28576697806929,0.38308623486667004,15286966.548531298,0.02797915569495436,5935.530329609458
120.0,0.01,0.02112311768973021,174.86641275857338,1.0411252809139546,20.288737654307294,3.2771708668022556e-08,176.1056692999489
120.0,0.04413793103448276,0.3254592172571251,174.68889281490755,1.0324294058434729,315.23629161960173,5.091904723974858e-07,176.16693292677743
120.0,0.07827586206896552,1.0159180518237427,174.50531366361514,1.0231405277519594,992.9408759282696,1.6038636639172111e-06,176.60676244122376
120.0,0.11241379310344828,2.231817786429826,174.29875397125005,1.012850354248661,2203.502005076952,3.559241929694661e-06,177.54756619729042
120.0,0.14655172413793105,4.204399179480682,174.06500259266684,1.0012028296720328,4199.3480790080575,6.783064288460331e-06,179.21654192651584
120.0,0.1806896551724138,7.291083012831359,173.8015987516452,0.9878198152247698,7380.9847711673365,1.1922253948236865e-05,181.96890253325563
120.0,0.21482758620689657,12.045849259702878,173.50561404253168,0.9722810206235294,12389.267098907068,2.0011962246921854e-05,186.35603583072248
120.0,0.24896551724137933,19.33921301590816,173.17275966483925,0.954116102837799,20269.24496755491,3.274022279333234e-05,193.24460183244776
120.0,0.2831034482758621,30.560287334409434,172.79686579987987,0.9328076729137215,32761.61659235843,5.291872627818655e-05,204.01809616599112
120.0,0.31724137931034485,47.954781730192074,172.36949549731483,0.9078136633904468,52824.47672256165,8.5325582655213e-05,220.91449182799644
120.0,0.3513793103448276,75.1775751461791,171.8798593696808,0.87862354218935,85562.89643554504,0.0001382068398022077,247.57875658165258
120.0,0.38551724137931037,118.14067696558753,171.3153092084467,0.8448719984561999,139832.63403386687,0.00022586690325049498,289.9113324014105
120.0,0.41965517241379313,186.12608028360316,170.66310351573904,0.8065340290355597,230772.75549820226,0.00037275939196238265,357.1827528353615
120.0,0.4537931034482759,292.69064491708866,169.9142702999637,0.764197928671358,383003.71400634845,0.000618652887530534,462.9423219771291
120.0,0.48793103448275865,454.9254541660941,169.06980831431375,0.7193127727668809,632444.5656876011,0.0010215662210501268,624.2834764659399
120.0,0.5220689655172415,688.9783162244657,168.1466778695866,0.674141057515348,1022009.1307949745,0.001650816628473744,857.3719151708774
120.0,0.5562068965517242,1002.2187981713561,167.1776795686685,0.6311614653355988,1587896.0507173233,0.002564874545468038,1169.6101152650535
120.0,0.5903448275862069,1387.9936391666395,166.2020023767843,0.5921746935573771,2343892.1896991767,0.003786009425468983,1554.3831933293977
120.0,0.6244827586206897,1828.4236251196778,165.2531942683917,0.557835301596836,3277712.292294354,0.00529437731271874,1993.844099133261
120.0,0.6586206896551725,2301.9366090540066,164.35364512901043,0.5278696890719596,4360804.6771941185,0.007043859646379519,2466.441615968648
120.0,0.6927586206896552,2788.916770359413,163.5160836540361,0.5015602211518779,5560482.376282586,0.008981658277321163,2952.5714228853117
120.0,0.7268965517241379,3273.5783812328955,162.74735440800902,0.47810374310354553,6847004.292379946,0.011059733421657114,3436.4537128950315
120.0,0.7610344827586207,3743.6380509493356,162.05152081373285,0.45677589730068285,8195787.196899759,0.0132383766254125,3905.8084981405173
120.0,0.7951724137931035,4189.352399010689,161.4317620414929,0.4369761010642433,9587143.069855848,0.01548578649876058,4350.895111570388
120.0,0.8293103448275863,4602.639488660977,160.89139715186684,0.41822106833805434,11005278.875478828,0.017776453087556515,4763.6346052419585
120.0,0.863448275862069,4976.422366838941,160.43446024928517,0.40012397866415805,12437201.04816781,0.02008938832671284,5136.953822552737
120.0,0.8975862068965518,5304.191626449475,160.06608087613355,0.3823723959485137,13871795.356178595,0.02240663977527459,5464.348311531766
120.0,0.9317241379310346,5579.727607338549,159.79278795280365,0.3647099017138593,15299084.508312143,0.02471209145372435,5739.604810250998
120.0,0.9658620689655173,5796.9375743083065,159.62282339879113,0.3469224751480945,16709605.14113047,0.026990457512597578,5956.638725696229
120.0,1.0,5949.80023010224,159.5664762416882,0.32882965233350836,18093867.71503132,0.02922640982096087,6109.438972737743
